App Name,App ID,Price,Rating,Number of Ratings,Developer,Size,Minimum OS Version,Content Rating,Genre,Year
AirTycoon Online 2.,987871931,Free,3.84825,257,TRADEGAME Lab Inc.,259770368,11,4+,Strategy,2015
Galaxy Control 3D,835092690,Free,4.59807,831,FX GAMES FZ LLC,931435520,12,12+,Action,2014
Rising: War for Dominion,1526117209,Free,3.44314,765,ONE GAME HOLDING LIMITED,890385408,12,12+,Strategy,2020
Game of Survivors - Z,1087723177,Free,3.54688,64,7 Pirates Limited,101277696,9,12+,Entertainment,2016
King of Dragon Pass,335545504,$9.99 ,4.75728,206,"A Sharp, LLC",364954624,9,12+,Role Playing,2011
CUBE SNAP,558202790,$0.99 ,4.70324,2470,Daniel  Glaser,74480640,10,4+,Strategy,2012
Hero Assemble : Epic Idle RPG,6478940653,Free,4.84676,1403,cookapps,301720576,13,4+,Role Playing,2024
Rapture - World Conquest,912227668,Free,4.69167,360,Monocle Media Ltd,102475776,10,9+,Strategy,2014
Retro Combat,1368995698,Free,4.29167,72,Yan Ce Sima,228283392,11,12+,Strategy,2018
Deck Heroes: Legacy,950574221,Free,3.34459,148,IGG SINGAPORE PTE. LTD.,129884160,8,17+,Strategy,2015
LOST in Blue 2: Survival Game,6471468450,Free,4.73574,1631,"Volcano Force Technology CO., Limited",1023510528,12,12+,Simulation,2023
SmartGo One,1465746992,Free,4.79897,1164,"Smart Go, Inc.",74287104,16,4+,Books,2022
Spore Monsters.io Pitfall Crab,1333123447,Free,4.44485,544,Vladimir Jirov,133310464,9,9+,Strategy,2018
Myths of Moonrise,1638699467,Free,4.64161,346,"STARFORTUNE INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LIMITED",211932160,11,12+,Role Playing,2022
Empire War: Age of Hero,1031113025,Free,3.625,136,FT GAMES LIMITED,129734656,12,12+,Role Playing,2015
Countryball: Europe 1890,1568937651,Free,4.39144,1331,SHN Games Yazilim ve Oyun Gelistirme Anonim Sirketi,147238912,11,9+,Action,2021
Fortress Under Siege,456532154,Free,4.45646,333,悦 张,55553024,7,9+,Simulation,2011
Company of Heroes Collection,1598130789,$19.99 ,4.81803,1165,Feral Interactive Ltd,3933245440,14.2,17+,Action,2022
Crazy Parking Car Master,6478521320,Free,4.38523,4008,智龙 谢,136465408,13,4+,Strategy,2024
Police Limo Robot Battle,1210751484,Free,4.36364,198,Umair khizar,275969024,9,12+,Strategy,2017
ba,972946995,Free,4.07143,14,General Adaptive Apps Pty Ltd,13268992,8,4+,Entertainment,2015
Guncho,6469145099,Free,4.71332,743,Arnold Rauers,172219392,15,12+,Strategy,2024
Tower Brawl,1633636239,Free,4.15316,1012,DOMO ZOO PTE. LTD.,512897024,12,9+,Casual,2022
Candy Jewel Easter Match 3,725198566,Free,4.59819,331,Effixa inc.,63344640,8,4+,Entertainment,2013
Narcos: Cartel Wars Unlimited,1631388889,Free,4.73252,815,"Netflix, Inc.",289695744,16,12+,Strategy,2023
OctoHits,1441445569,Free,4.14579,878,Yso Corp,164350976,13,12+,Simulation,2018
Cooking World Yummy Food,1561921290,Free,4.72861,2642,Shenzhen Runqian Technology Limited,269788160,13,4+,Simulation,2021
Bloons Card Storm,6478193271,Free,3.99625,534,Ninja Kiwi Limited,316943360,15,9+,Strategy,2024
Rainbow Halloween Mod Friends,6443710659,Free,4.53557,3486,Rayan Kirby,443067392,11,9+,Entertainment,2022
Roblox Obby Betty's Grasp,6461308376,Free,4.36407,3524,OSTA LABS LTD,155711488,12,4+,Role Playing,2023
City Island 2: Building Story,838193156,Free,4.15714,70,Sparkling Society Games B.V.,143174656,12,4+,Strategy,2014
Chess Clash: Online & Offline,1543399979,Free,4.69325,2044,Miniclip SA,153375744,12,4+,Board,2021
Epic Cards Battle (TCG),574242942,Free,4.42385,545,Wan Peng,167211008,6,12+,Entertainment,2013
War Inc: Rise,6504705462,Free,4.75255,687,SamShui Corporation,318562304,12,9+,Strategy,2024
Big Oil - Clicker Tycoon Game,1099665496,Free,4.20242,247,"Black Cigar Apps, LLC",147693568,9,4+,Entertainment,2016
Cookie Crush Fever,1308145679,Free,4.64393,1525,孟磊 朱,72077312,12,4+,Puzzle,2017
Rabbit Evolution Merge,1234781319,Free,4.73677,775,TPG TECNOLOGIA DA INFORMACAO LTDA,130889728,12,4+,Strategy,2017
Balloon Party - Tap & Pop Balloons Free Game Challenge,538445895,Free,3.82569,109,TPG TECNOLOGIA DA INFORMACAO LTDA,59056128,6,4+,Strategy,2012
KOSMOS Helper App,1054451766,Free,4.30145,617,Franckh-Kosmos Verlags GmbH & Co. KG,113420288,12,4+,Board,2015
Shuffleboard Master,1427860803,Free,4.57455,2153,Funnerware LLC,61124608,13,4+,Sports,2018
Alien Path,983507557,Free,4.64286,196,Appxplore (iCandy) Sdn. Bhd.,229642240,12,4+,Strategy,2017
Realm of Empires,596477295,Free,4.68468,555,BDA Entertainment Inc,50537472,8,9+,Entertainment,2013
Decks Royale for Clash Royale,1452294172,Free,4.50526,1332,Rome Rock LLC,46763008,13,4+,Action,2019
Merge Plane Tycoon: Idle Games,1439673924,Free,4.57276,2041,Cool GamApp Limited,152128512,11,4+,Entertainment,2018
Star Gems,528857133,Free,4.30137,73,Balloon Island Limited,106494976,12,4+,Strategy,2012
mope.io,1086471119,Free,3.29509,3460,VexxusArts Ltd,28582912,13.4,9+,Strategy,2016
Warlords Conquest: Enemy Lines,6444449927,Free,4.17778,135,SimpleBit Studios ApS,188899328,13,12+,Strategy,2023
Beat Door 100 Challenge,6444171283,Free,3.61376,189,Lam Khanh,151341056,11,12+,Puzzle,2022
Royal Idle: Medieval Quest,1487722545,Free,4.60655,3360,"Kongregate, Inc.",276740096,13,12+,Entertainment,2020
Checkers ⊹,1531212977,Free,4.73324,2223,California Games LLC,155629568,11,4+,Education,2020
Kung Fu Clicker: Idle Dojo,1401010115,Free,4.74118,1190,Prodigy Design Limited T/A Sidhe Interactive,768066560,9,9+,Simulation,2018
Space Agency,542397575,$1.99 ,4.39574,705,Andrew Barry,30633984,12,4+,Simulation,2012
Root Board Game,1439262206,$9.99 ,4.77655,1629,Dire Wolf Digital LLC,425859072,13,9+,Strategy,2020
Pixel Hunter Idle: Retro RPG,1664366717,Free,4.7623,1666,ZillionGames lnc,474620928,13,4+,Strategy,2023
三国演义:吞噬无界,1065797110,Free,4.82828,198,"Hangzhou Freshtaro Technology Co.,Ltd.",2141413376,10,9+,Entertainment,2016
Super Fleets,1062770717,Free,2.63514,74,RJOY HOLDINGS LIMITED,770864128,8,17+,Strategy,2016
Star Girl: Princess Gala,939523213,Free,3.98773,163,Totally Apps Holdings Limited,125030400,8,12+,Card,2014
Mayor Match・City Builder Games,1542954916,Free,4.3,620,G5 Entertainment AB,623767552,9,4+,Puzzle,2020
splix.io,1150901618,Free,2.94652,561,Jesper the End B.V.,98162688,8,4+,Action,2016
Suzerain,1590033408,Free,4.46488,413,Torpor Games UG,911994880,13,12+,Strategy,2022
Minecraft: Papercraft Studio,599955633,$4.99 ,4.10811,37,57Digital Ltd,65117184,9,4+,Entertainment,2013
Bakery Supermart Simulator,6736761235,Free,4.74688,320,Bazyab Ahmad,271230976,13,4+,Strategy,2024
Seedship,1340497640,Free,4.73184,675,John Ayliff,6364160,8,4+,Strategy,2018
Age of Medieval Empires,955293592,Free,4.24455,413,斌 孟,163613696,9,9+,Strategy,2015
Stick Infinite Kingdom,1641539755,Free,4.20122,164,Dinesh Kumar,278503424,15,9+,Action,2022
Galaxy Wars - Ice Empire,943835902,Free,4.34795,342,Tiny Games srl,57135104,7,9+,Entertainment,2014
Unfold!,1178021436,Free,4.12195,41,"Nanovation, LLC",250147840,8,4+,Casual,2017
Grub Guardian,498330099,Free,3.72469,563,"KingsIsle Entertainment, Inc.",33461248,5.1.1,9+,Family,2012
Iron Saga – Epic Robot Battler,1488293764,Free,4.07479,468,"Hangzhou Sentai Interactive Entertainment Co., Ltd.",2641452032,12,12+,Role Playing,2019
Hockey Clicker,1057416982,Free,4.60982,997,Naquatic LLC,175644672,12,4+,Entertainment,2016
Tap 'n' Pop Classic (Lite): Balloon Group Remove,309225116,Free,3.16667,12,"Software River Solutions, Inc",14820352,6,4+,Entertainment,2009
ROME: Total War - Alexander,1245565445,$4.99 ,4.74918,1846,Feral Interactive Ltd,3964349440,16.1,12+,Strategy,2017
My Planet Simulation,695687095,Free,3.56044,182,Brandon Stecklein,5569536,15,9+,Strategy,2013
The Queen's Gambit Chess,1588301078,Free,4.65567,909,"Netflix, Inc.",1873179648,16,9+,Strategy,2023
Straight Up,972802584,Free,4.27862,926,Eugeniu Curcudel,37507072,7.1,4+,Strategy,2015
Fleet Command - Win legion war,1039748465,Free,4.47933,121,晓菲 赵,903309312,12,9+,Strategy,2020
Hooda Math Mobile,794620248,Free,4.04911,224,Hooda Math LLC,1113088,13.2,4+,Puzzle,2014
Water Bottle Challenge 2k17 - Flip Extreme Hard,1168560856,Free,4.2069,406,Kevin Tran,29813760,6,4+,Adventure,2016
Mighty Solitaire,1213056442,Free,4.5331,1994,WINR Games Inc.,239633408,12,17+,Entertainment,2017
Tiny Warriors Go!,6499256180,Free,4.89311,421,"NLABSOFT Co., Ltd.",266158080,12,9+,Simulation,2024
Solitaire Classic,341089820,Free,4.56053,2676,Iversoft Solutions,183179264,12.1,4+,Card,2009
Small World - The Board Game,364165557,$4.99 ,4.6265,664,Asmodee Digital,520470528,9,9+,Strategy,2010
The Sorting Owl Quiz,1581740309,Free,4.2705,1061,Minh Nhat Dang,135409664,14,4+,Strategy,2021
Out There: Ω Edition,799471892,$4.99 ,4.33721,344,StoreRider,287502336,10,4+,Role Playing,2014
Idle Brewery: Beer Tycoon,1660298536,Free,4.92916,367,Tiny Gigantic Games LLC,274423808,12,17+,Simulation,2023
HoloGrid: Monster Battle AR,1261318086,Free,4.00861,232,"HappyGiant, LLC",637871104,11,12+,Entertainment,2017
Punko.io: Tower Defense RPG,6463813666,Free,4.78158,1227,Blind Arcade SAS,661187584,12,9+,Strategy,2024
Backgammon Gold,423783267,Free,2.8963,135,mobivention GmbH,40418304,16,4+,Entertainment,2011
The Impossible Test 3 - Fun Free Trivia Game,879928201,Free,3.33871,62,PIXELCUBE STUDIOS INC.,41176064,6,4+,Strategy,2014
Mixture,418186982,Free,3.73077,182,Sunmore Systems Ltd,89950208,8,12+,Puzzle,2011
Checkers Online Elite,665694824,Free,3.8,140,Andrey Kulakov,97423360,8,4+,Strategy,2013
Tap Force: Retro RPG,1459276435,Free,4.60151,2650,Race Cat,408025088,12,9+,Strategy,2022
Hero Rescue 3D!,1597894547,Free,4.5373,2051,"Chengdu Huanqiu Shidai Technology Co., Ltd.",274515968,10,9+,Puzzle,2021
Cook Off: Animal Rescue,1632060926,Free,4.89555,2135,Gogii Games Corp.,295817216,11,4+,Family,2022
Database for Terraria,1063076537,Free,4.17861,963,SKOROAPPS INC.,61920256,7,12+,Adventure,2015
War of Islands: Mine and Craft,1590372518,Free,4.52217,992,MAD PIXEL GAMES LTD,193232896,12,12+,Casual,2021
Survival Arena: Tower Defense,6720725666,Free,4.78373,467,PLAYSCOPE LTD,420597760,12,17+,Strategy,2024
Chess: 2 Players!,1563044589,Free,4.67659,1948,Marina Anisovich,2741248,14,4+,Strategy,2021
Building The Great Wall of China 2,1061619071,Free,4.25581,559,Nordcurrent UAB,104584192,7,4+,Casual,2016
Touchdown Manager,1160354175,Free,4.45993,624,Sweet Nitro SL,92869632,12,4+,Strategy,2016
Monster Merge Dinosaur Games,6455889034,Free,4.5605,1033,Muhammad Imran,188731392,13,9+,Strategy,2023
12 Labours of Hercules II: The Cretan Bull - A Strategy Hero Quest Game,1078440855,$1.99 ,4.27027,37,Jetdogs Oy,221708288,6,4+,Strategy,2016
Ski Resort: Idle Snow Tycoon,1592079752,Free,4.61348,1498,Wojciech Grzesik,318051328,12,4+,Simulation,2022
Youtubers Life: Gaming Channel,1006408029,$8.99 ,3.98133,1446,U-Play Online S.L.,402045952,12,4+,Entertainment,2016
Idle Airport,1459788399,Free,4.55642,2437,Josh Hundley,205419520,11,12+,Strategy,2019
Scary Maze Game Lite,522389317,Free,3.22801,307,Geeky Lemon Development Limited,28918784,12.1,9+,Strategy,2012
Ragdoll Hero,1580379009,Free,4.56053,2073,Lucky Kat Studios,208637952,11,12+,Strategy,2021
Commanders,924213152,Free,3.71318,129,"Ember Entertainment, Inc.",97016832,8,12+,Strategy,2015
Coin Stack Puzzle,6472819645,Free,4.73245,3035,Rollic Games Oyun Yazilim ve Pazarlama Anonim Sirketi,241325056,12,12+,Puzzle,2023
Dev Tycoon Idle Games Offline,1463952455,Free,4.74451,2783,MEEDLIGHT OU,186301440,13,4+,Business,2019
The Burgle Cats,1347048949,Free,4.43465,681,ponos corporation,108144640,9,4+,Strategy,2021
Mancala: Marbles & Seeds,998651176,Free,4.14286,504,GAZEUS GAMES SERVICOS DE INTERNET S.A.,219788288,8,4+,Board,2017
Sweet Ice House Dolls,1608459990,Free,4.4394,3243,ISMAIL ELGHAZI,99292160,9,4+,Strategy,2022
Epic War - Castle Alliance,1456698040,Free,4.52809,178,DROIDHEN LIMITED,442226688,9,9+,Role Playing,2019
The Phenomenon,1288758206,Free,4.08507,670,Artur Kokots,267430912,12,12+,Entertainment,2017
World Beast War,1419904843,Free,4.75957,574,"Clegames, Inc.",227182592,10,9+,Strategy,2018
Sinister Fate,605697473,Free,4.42856,7,LAKOO GAMES LIMITED,74937344,8,9+,Strategy,2013
Pawn Shop - Store Cashier Game,1574475497,Free,4.39146,1663,Nadeem Munawar,294057984,12,4+,Lifestyle,2021
GRAND CROSS : Age of Titans,1618890569,Free,3.85366,164,Netmarble Corporation,260375552,12,12+,Simulation,2023
Claw Games - Real Claw Machine,1533308024,Free,4.26288,582,Logix Tech Limited,72225792,13.4,4+,Simulation,2020
Super Jewel Mania 3 : Egypt Quest Match 3 Game,896329341,Free,4.84837,765,培明 夏,129796096,6,4+,Strategy,2014
Farm Factory!,1436060599,Free,4.81958,1236,Vitaliy Sidorov,108675072,10,4+,Strategy,2018
Hemp Inc - Weed & Marijuana Business Game,1059378205,Free,4.25105,239,HKA Digital Limited,194650112,9,17+,Strategy,2016
Link Jewels™ - Draw Pipe Lines,684348770,Free,4.64824,850,Boy Howdy Technology LLC,85946368,12,4+,Puzzle,2013
From Zero to Hero: Communist,1497106614,Free,4.85602,1146,Heatherglade Publishing Korlatolt Felelossegu Tarsasag,206952448,13,12+,Finance,2020
Army War Camp: Battle Game,6476280474,Free,4.63009,638,Freeplay LLC,172950528,12,12+,Strategy,2024
Independence Day Resurgence: Battle Heroes,1086647459,Free,4.45509,167,ZEN Studios Ltd.,275899392,8,9+,Strategy,2016
Infect Them All 2 : Zombies,575590994,$0.99 ,4.75487,1848,Magic Cube,53396480,9,12+,Strategy,2013
3D Checkers Game,1112286228,Free,4.3955,933,A Trillion Games Ltd,8977408,12,12+,Board,2016
Plague Inc: Scenario Creator,1113002956,$2.99 ,4.43419,965,Ndemic Creations LTD,122830848,11,12+,Simulation,2017
Vodobanka,1516815669,Free,4.78005,391,Ivan Yakovliev,87223296,8,9+,Strategy,2020
Flash it! Slip Shot.io on Dark Paper,1157641840,Free,4.4959,1341,LumEnrich Inc.,22824960,7.1,4+,Strategy,2016
Battle Simulator Royale,1270013710,Free,3.92484,306,Playstarz Inc.,248534016,9,9+,Simulation,2017
Blood of Titans: Deck of Cards,1533056807,Free,4.77041,392,Michail Tretyakov,622578688,10,4+,Card,2021
Country Balls: World War,1641506195,Free,3.22436,468,MAD PIXEL GAMES LTD,198660096,12,9+,Simulation,2022
My Colony,1123806108,Free,3.85643,801,Brandon Stecklein,3992576,15,4+,Simulation,2016
Play Football League 2024,6471795451,Free,4.21905,105,trendy buy private limited,200852480,13,4+,Strategy,2024
lo,972946987,Free,4.15,20,General Adaptive Apps Pty Ltd,13195264,8,4+,Entertainment,2015
Airplane Simulator- Plane Game,6450409669,Free,4.44029,536,Abrar Ahmad,279600128,13,12+,Action,2023
Invader™,828823376,Free,3.07389,203,MOZAT Pte Ltd,247843840,12.4,9+,Strategy,2014
Scream The Game,6445820145,Free,3.84466,103,"Funko Games, LLC",117063680,13.4,12+,Strategy,2023
Eighth Era: RPG Battle Quest,6478184997,Free,4.75758,198,Nice Gang LLC,647862272,13,9+,Strategy,2024
Dolphin Evolution,1262502663,Free,4.72431,769,TPG TECNOLOGIA DA INFORMACAO LTDA,138037248,12,4+,Family,2017
Chess Online - 2 Player Games,1386718098,Free,4.41618,1199,Turbo Labz (Pvt.) Limited,429965312,13,12+,Board,2018
Gladiator Rising 2,1486281787,Free,4.70732,1763,Happii Gamer Studios Inc.,274452480,14,12+,Role Playing,2020
Train Merger,1367378998,Free,4.63589,1733,No Six Five EOOD,215086080,12,4+,Simulation,2018
Age of Dynasties: Medieval War,1440177832,Free,4.33649,422,Testa Andrea,196575232,13,9+,Strategy,2019
ATM Simulation,953023797,Free,3.57709,454,Topebox Company Limited,20254720,7,4+,Strategy,2015
Stack Fall Hit,1468469039,Free,4.77273,132,鹏 郑,76236800,13,4+,Strategy,2019
D&D Lords of Waterdeep,648019675,$7.99 ,3.18561,431,"Playdek, Inc.",421724160,11,9+,Board,2013
Soul of Eden,1046770387,Free,4.68088,1946,Rayark International Limited,607621120,11,12+,Card,2020
Bubble Crackle - Pop and Blast,587499025,Free,4.54138,870,Christopher Legare Roussel,41210880,8,4+,Board,2012
Merge Orcs,1625620177,Free,4.71075,809,Mooncake Games Limited,171162624,10,4+,Strategy,2022
Pixel Grand Battle 3D,1382964385,Free,4.59722,432,Andrey Dobroradnykh,588456960,15,12+,Strategy,2018
Flight Sim 3D: Airplane Games,6470972318,Free,4.45957,1014,Muarij Mahmood Ramay,271454208,13,9+,Strategy,2023
Machines at War 3 RTS,646436754,$6.99 ,4.72897,642,Isotope 244 Graphics LLC,196276224,8,17+,Entertainment,2013
Galaxy Heroes: strategies,1045993737,Free,4.47541,61,Ragcat Limited,124409856,10,9+,Entertainment,2019
Draw Wars FREE,599312274,Free,4.46408,181,Michal Stalewski,133181440,4.3,9+,Strategy,2013
ATM Hacker,551358834,Free,3.79412,34,MmpApps Corp.,17419264,12,4+,Strategy,2012
Shogun's Empire: Hex Commander,1446715509,Free,4.4019,316,Teresa Dymek,170733568,12,12+,Strategy,2019
貓咪大戰爭,971601423,Free,4.45833,792,ponos corporation,221077504,12,4+,Simulation,2015
Muskets of Europe : Napoleon,1642810255,Free,4.71129,1240,Daniel Javurek,527803392,11,12+,Strategy,2022
Ant War (Official),817733162,Free,4.75472,424,Anarchy Enterprises,94318592,9,9+,Strategy,2014
Rail Maze 2: Train puzzle game,649800164,Free,4.62449,988,Spooky House Studios UG (haftungsbeschraenkt),152228864,13,4+,Puzzle,2013
Pro 11 - Soccer Manager Game,1186263817,Free,4.62063,1716,Trophy Games ApS,463613952,13,4+,Sports,2017
Idle Research,1538381108,Free,4.80595,773,Considera Core LLC,476725248,11,9+,Entertainment,2022
What The Hen: Enter Dragons!,1137545277,Free,4.66589,1293,"BoomBit, Inc.",726725632,12,12+,Strategy,2016
Pawnbarian,1510583444,Free,4.23684,266,Jan Wojtecki,121147392,11,9+,Strategy,2022
Game of Gods,1438236030,Free,4.71988,1328,Foursaken Media,2369674240,10,12+,Strategy,2019
Fantasy Warfare: Legion Battle,1633935593,Free,4.63054,609,PlaySide Studios PTY LTD,419035136,13,9+,Casual,2022
Boom Arena,6446782218,Free,4.43842,1494,Minh Tam Kieu Thi,196316160,12,9+,Strategy,2023
Armchair Commander,1454515001,Free,4.5395,1038,Yan Ce Sima,140546048,11,12+,Entertainment,2019
Genius Puzzles,545640777,Free,4.70952,420,Pirate Monkey Studios LLC,16995328,13,4+,Puzzle,2012
Heroes and Castles 2 Premium,911781335,$1.99 ,4.80241,830,Foursaken Media,732832768,11,12+,Action,2015
Dinosaur War: Happy Easter!,573130259,Free,3.5234,235,DROIDHEN LIMITED,38612120,4.3,4+,Simulation,2012
Modern War Defense,1597693033,Free,4.77823,248,Cantalooza Games LLC,110129152,11,12+,Strategy,2021
LEGION: RTS,6448806401,Free,4.31731,104,Alexander Osmyakov,263503872,13,12+,Strategy,2023
Battle Arena: Crush 'Em & Raid,1287541705,Free,4.77485,493,RED BRIX WALL LIMITED,276887552,12,12+,Role Playing,2017
The Man From The Window Creepy,6593661430,Free,4.60891,2626,Madani Gregory,703535104,12,9+,Strategy,2024
Backgammon NJ HD,371380665,$7.99 ,4.51938,3354,Jimmy Hu,57193472,15.4,4+,Board,2010
Boom Slingers,1507936643,Free,3.90382,1310,SUPERSONIC STUDIOS LTD,228367360,12,12+,Action,2020
Helsing's Fire,380290526,$0.99 ,4.92307,39,3909 LLC,26537984,8,4+,Strategy,2010
Town of Salem - The Coven,1421518254,Free,3.5917,1952,Digital Bandidos LLC,184739840,12,9+,Strategy,2018
Cubor,1330051577,Free,4.21017,295,Jan Rigerl,65498112,7,4+,Strategy,2018
Papa's Pastaria To Go!,1518055618,$1.99 ,4.53488,172,Flipline IDS LLC,81949696,9,4+,Strategy,2020
Gangster Paradise,459376086,Free,4.38776,147,Stuart Web Enterprises Ltd,78153728,10,17+,Entertainment,2011
So Social: Become an Internet Celebrity,1119363456,Free,4.48986,296,TPG TECNOLOGIA DA INFORMACAO LTDA,53956608,7,4+,Entertainment,2016
FanLabel: Daily Music Contests,1167152768,Free,4.5502,747,"Fan Label, LLC",235397120,12,12+,Music,2017
Classic Gin Rummy,1178142229,Free,4.6425,2263,Coppercod Ltd,48607232,13,4+,Strategy,2016
Jewel Galaxy: Gem Match Puzzle,684168069,Free,4.03846,26,Kamil Kucma,58715136,8,4+,Strategy,2013
Idle Submarine: Raft to Boat,1410847565,Free,3.95238,588,"CHERNYE MEDVEDI, OOO",167855104,9,4+,Simulation,2018
Play with Evil Plush Toy,1592520411,Free,3.60628,414,Aleksandra Batsula,133472256,11,12+,Action,2021
Homeless Trader - Simulator,1506437218,Free,4.59778,1442,"Chimpanzee, LLC",3667968,13,12+,Strategy,2020
Witch Puzzle - Match 3 Game,786198884,Free,4.61625,1071,UPBEAT GAMES DESENVOLVIMENTO DE SOFTWARE LTDA - EPP,128687104,8,4+,Entertainment,2014
Wormix - PVP Multiplayer Game,670209613,Free,3.52381,84,APPWILL COMPANY LTD,209849344,9,12+,Strategy,2013
Black Operations,517657257,Free,4.42856,126,VOLV LLC,229670912,4.3,9+,Strategy,2012
Sushi Empire Tycoon—Idle Game,1670075379,Free,4.40759,1396,Digital Things Sociedad Limitada,596685824,14,4+,Strategy,2023
Epic Little War Game,942293005,$4.99 ,4.25828,151,Rubicon Mobile Ltd,126584832,8,12+,Strategy,2017
City 2048,888457565,Free,4.51851,81,Andrew Kyznetsov,37921792,8,4+,Strategy,2014
Thumb War!,448162560,Free,4.27778,36,Duncan Cuthbertson,11561984,9,4+,Puzzle,2011
Rumble Rivals: Tower Defense,1599244551,Free,4.58574,1178,Codeway Games Oyun Teknolojileri Anonim Sirketi,363595776,13,4+,Card,2022
